"	146",傈林,2016-05-17,,,
"	146",傈林,2016-05-18,,,
"	146",傈林,2016-05-19,,,
"	146",傈林,2016-05-20,,,
"	146",傈林,2016-05-21,,,
"	146",傈林,2016-05-22,,,
"	146",傈林,2016-05-23,,,
"	146",傈林,2016-05-24,22.9,5,5:54
"	146",傈林,2016-05-25,,,
"	146",傈林,2016-05-26,0,0,
"	146",傈林,2016-05-27,,,
"	146",傈林,2016-05-28,0,0,
"	146",傈林,2016-05-29,1.3,1.3,5:05
"	146",傈林,2016-05-30,,,
"	146",傈林,2016-05-31,,,
"	146",傈林,2016-06-01,,,
"	146",傈林,2016-06-02,,,
"	146",傈林,2016-06-03,,,
"	146",傈林,2016-06-04,1.3,0.7,12:22
"	146",傈林,2016-06-05,,,
"	146",傈林,2016-06-06,3.1,2.5,19:40
"	146",傈林,2016-06-07,0.2,0.2,
"	146",傈林,2016-06-08,,,
"	146",傈林,2016-06-09,,,
"	146",傈林,2016-06-10,,,
"	146",傈林,2016-06-11,13,6.5,18:56
"	146",傈林,2016-06-12,0,0,
"	146",傈林,2016-06-13,0,0,
"	146",傈林,2016-06-14,0,0,
"	146",傈林,2016-06-15,1.4,1.2,19:48
"	146",傈林,2016-06-16,0,0,
"	146",傈林,2016-06-17,,,
"	146",傈林,2016-06-18,,,
"	146",傈林,2016-06-19,0,0,
"	146",傈林,2016-06-20,9.2,6.5,15:03
"	146",傈林,2016-06-21,1.3,1.3,2:50
"	146",傈林,2016-06-22,0,0,
"	146",傈林,2016-06-23,0,0,
"	146",傈林,2016-06-24,27.7,7.4,4:45
"	146",傈林,2016-06-25,,,
"	146",傈林,2016-06-26,,,
"	146",傈林,2016-06-27,38,38,17:37
"	146",傈林,2016-06-28,,,
"	146",傈林,2016-06-29,0,0,
"	146",傈林,2016-06-30,0.6,0.6,6:46
"	146",傈林,2016-07-01,47.7,17.3,23:01
"	146",傈林,2016-07-02,49.6,27.2,0:01
"	146",傈林,2016-07-03,25.6,12.3,17:42
"	146",傈林,2016-07-04,57.4,22.7,17:05
"	146",傈林,2016-07-05,8.9,8.2,19:01
"	146",傈林,2016-07-06,33.3,12.9,8:53
"	146",傈林,2016-07-07,0.1,0.1,
"	146",傈林,2016-07-08,0,0,
"	146",傈林,2016-07-09,,,
"	146",傈林,2016-07-10,,,
"	146",傈林,2016-07-11,13.8,11.8,16:41
"	146",傈林,2016-07-12,0.9,0.5,0:33
"	146",傈林,2016-07-13,0,0,
"	146",傈林,2016-07-14,0,0,
"	146",傈林,2016-07-15,0.7,0.7,22:39
"	146",傈林,2016-07-16,5.5,3.6,7:42
"	146",傈林,2016-07-17,,,
"	146",傈林,2016-07-18,,,
"	146",傈林,2016-07-19,2.9,2.9,17:42
"	146",傈林,2016-07-20,,,
"	146",傈林,2016-07-21,,,
"	146",傈林,2016-07-22,,,
"	146",傈林,2016-07-23,,,
"	146",傈林,2016-07-24,,,
"	146",傈林,2016-07-25,,,
"	146",傈林,2016-07-26,,,
"	146",傈林,2016-07-27,5.4,4.6,22:53
"	146",傈林,2016-07-28,0,0,
"	146",傈林,2016-07-29,,,
"	146",傈林,2016-07-30,,,
"	146",傈林,2016-07-31,,,
"	146",傈林,2016-08-01,,,
"	146",傈林,2016-08-02,0,0,
"	146",傈林,2016-08-03,0,0,
"	146",傈林,2016-08-04,0.2,0.2,
"	146",傈林,2016-08-05,7,7,17:56
"	146",傈林,2016-08-06,16.5,16.5,18:36
"	146",傈林,2016-08-07,0,0,
"	146",傈林,2016-08-08,,,
"	146",傈林,2016-08-09,,,
"	146",傈林,2016-08-10,,,
"	146",傈林,2016-08-11,,,
"	146",傈林,2016-08-12,,,
"	146",傈林,2016-08-13,,,
"	146",傈林,2016-08-14,,,
"	146",傈林,2016-08-15,0.4,0.4,8:07
"	146",傈林,2016-08-16,,,
"	146",傈林,2016-08-17,,,
"	146",傈林,2016-08-18,2.3,2.3,17:55
"	146",傈林,2016-08-19,,,
"	146",傈林,2016-08-20,,,
"	146",傈林,2016-08-21,,,
"	146",傈林,2016-08-22,,,
"	146",傈林,2016-08-23,4.4,3.4,12:10
"	146",傈林,2016-08-24,0,0,
"	146",傈林,2016-08-25,,,
"	146",傈林,2016-08-26,1.8,1.1,12:01
"	146",傈林,2016-08-27,0.1,0.1,
"	146",傈林,2016-08-28,0.7,0.4,15:54
"	146",傈林,2016-08-29,,,
"	146",傈林,2016-08-30,1.2,1.1,8:50
"	146",傈林,2016-08-31,1.2,1,3:07
"	146",傈林,2016-09-01,,,
"	146",傈林,2016-09-02,0.3,0.3,13:56
"	146",傈林,2016-09-03,0,0,
"	146",傈林,2016-09-04,0,0,
"	146",傈林,2016-09-05,2.6,1.5,0:10
"	146",傈林,2016-09-06,,,
"	146",傈林,2016-09-07,0.2,0.2,
"	146",傈林,2016-09-08,0,0,
"	146",傈林,2016-09-09,,,
"	146",傈林,2016-09-10,0,0,
"	146",傈林,2016-09-11,,,
"	146",傈林,2016-09-12,0.9,0.8,4:16
"	146",傈林,2016-09-13,,,
"	146",傈林,2016-09-14,,,
"	146",傈林,2016-09-15,,,
"	146",傈林,2016-09-16,15.2,3.5,22:59
"	146",傈林,2016-09-17,95.2,13.3,3:06
"	146",傈林,2016-09-18,12.6,4,15:24
"	146",傈林,2016-09-19,,,
"	146",傈林,2016-09-20,,,
"	146",傈林,2016-09-21,,,
"	146",傈林,2016-09-22,,,
"	146",傈林,2016-09-23,,,
"	146",傈林,2016-09-24,,,
"	146",傈林,2016-09-25,,,
"	146",傈林,2016-09-26,0.6,0.4,10:16
"	146",傈林,2016-09-27,6.8,5.8,2:15
"	146",傈林,2016-09-28,0,0,
"	146",傈林,2016-09-29,0,0,
"	146",傈林,2016-09-30,11,2.4,13:10
"	146",傈林,2016-10-01,0.6,0.4,18:40
"	146",傈林,2016-10-02,3.1,1.6,2:00
"	146",傈林,2016-10-03,6.1,4.5,9:20
"	146",傈林,2016-10-04,,,
"	146",傈林,2016-10-05,47.5,9.5,6:10
"	146",傈林,2016-10-06,,,
"	146",傈林,2016-10-07,14.2,4.3,23:15
"	146",傈林,2016-10-08,41.4,16,4:20
"	146",傈林,2016-10-09,,,
"	146",傈林,2016-10-10,,,
"	146",傈林,2016-10-11,,,
"	146",傈林,2016-10-12,,,
"	146",傈林,2016-10-13,,,
"	146",傈林,2016-10-14,,,
"	146",傈林,2016-10-15,,,
"	146",傈林,2016-10-16,26.2,6.5,12:39
"	146",傈林,2016-10-17,3.4,2.6,4:28
"	146",傈林,2016-10-18,,,
"	146",傈林,2016-10-19,,,
"	146",傈林,2016-10-20,,,
"	146",傈林,2016-10-21,0,0,
"	146",傈林,2016-10-22,0,0,
"	146",傈林,2016-10-23,0,0,
"	146",傈林,2016-10-24,0,0,
"	146",傈林,2016-10-25,7.8,3.7,8:48
"	146",傈林,2016-10-26,,,
"	146",傈林,2016-10-27,0,0,
"	146",傈林,2016-10-28,2,0.9,11:40
"	146",傈林,2016-10-29,,,
"	146",傈林,2016-10-30,,,
"	146",傈林,2016-10-31,0,0,
"	146",傈林,2016-11-01,,,
"	146",傈林,2016-11-02,,,
"	146",傈林,2016-11-03,0.2,,
"	146",傈林,2016-11-04,,,
"	146",傈林,2016-11-05,,,
"	146",傈林,2016-11-06,,,
"	146",傈林,2016-11-07,2.3,,
"	146",傈林,2016-11-08,6.5,,
"	146",傈林,2016-11-09,,,
"	146",傈林,2016-11-10,5.1,,
"	146",傈林,2016-11-11,1.8,,
"	146",傈林,2016-11-12,,,
"	146",傈林,2016-11-13,0,,
"	146",傈林,2016-11-14,0.3,,
"	146",傈林,2016-11-15,,,
"	146",傈林,2016-11-16,,,
"	146",傈林,2016-11-17,,,
"	146",傈林,2016-11-18,12.7,,
"	146",傈林,2016-11-19,0.7,,
"	146",傈林,2016-11-20,0,,
"	146",傈林,2016-11-21,0.2,,
"	146",傈林,2016-11-22,0,,
"	146",傈林,2016-11-23,,,
"	146",傈林,2016-11-24,,,
"	146",傈林,2016-11-25,,,
"	146",傈林,2016-11-26,5.4,,
"	146",傈林,2016-11-27,0,,
"	146",傈林,2016-11-28,,,
"	146",傈林,2016-11-29,,,
"	146",傈林,2016-11-30,2.3,,
"	146",傈林,2016-12-01,0,,
"	146",傈林,2016-12-02,,,
"	146",傈林,2016-12-03,,,
"	146",傈林,2016-12-04,,,
"	146",傈林,2016-12-05,0,,
"	146",傈林,2016-12-06,,,
"	146",傈林,2016-12-07,0.1,,
"	146",傈林,2016-12-08,2.5,,
"	146",傈林,2016-12-09,3.3,,
"	146",傈林,2016-12-10,,,
"	146",傈林,2016-12-11,,,
"	146",傈林,2016-12-12,0,,
"	146",傈林,2016-12-13,,,
"	146",傈林,2016-12-14,,,
"	146",傈林,2016-12-15,,,
"	146",傈林,2016-12-16,,,
"	146",傈林,2016-12-17,,,
"	146",傈林,2016-12-18,0,,
"	146",傈林,2016-12-19,3.2,,
"	146",傈林,2016-12-20,,,
"	146",傈林,2016-12-21,10.1,,
"	146",傈林,2016-12-22,13.8,,
"	146",傈林,2016-12-23,2.4,,
"	146",傈林,2016-12-24,,,
"	146",傈林,2016-12-25,,,
"	146",傈林,2016-12-26,11.2,,
"	146",傈林,2016-12-27,0,,
"	146",傈林,2016-12-28,,,
"	146",傈林,2016-12-29,0.2,,
"	146",傈林,2016-12-30,,,
"	146",傈林,2016-12-31,0,,
"	146",傈林,2017-01-01,,,
"	146",傈林,2017-01-02,,,
"	146",傈林,2017-01-03,,,
"	146",傈林,2017-01-04,,,
"	146",傈林,2017-01-05,,,
"	146",傈林,2017-01-06,0,,
"	146",傈林,2017-01-07,,,
"	146",傈林,2017-01-08,0,,
"	146",傈林,2017-01-09,0,,
"	146",傈林,2017-01-10,,,
"	146",傈林,2017-01-11,0,,
"	146",傈林,2017-01-12,0,,
"	146",傈林,2017-01-13,0.5,,
"	146",傈林,2017-01-14,,,
"	146",傈林,2017-01-15,,,
"	146",傈林,2017-01-16,,,
"	146",傈林,2017-01-17,,,
"	146",傈林,2017-01-18,,,
"	146",傈林,2017-01-19,,,
"	146",傈林,2017-01-20,1.6,,
