"	136",안동,2016-05-30,,,
"	136",안동,2016-05-31,,,
"	136",안동,2016-06-01,,,
"	136",안동,2016-06-02,,,
"	136",안동,2016-06-03,,,
"	136",안동,2016-06-04,,,
"	136",안동,2016-06-05,,,
"	136",안동,2016-06-06,0.3,0.3,11:30
"	136",안동,2016-06-07,,,
"	136",안동,2016-06-08,3.2,2,6:37
"	136",안동,2016-06-09,,,
"	136",안동,2016-06-10,,,
"	136",안동,2016-06-11,1.8,1.8,22:02
"	136",안동,2016-06-12,,,
"	136",안동,2016-06-13,0.6,0.6,0:45
"	136",안동,2016-06-14,0,0,
"	136",안동,2016-06-15,13.8,11.1,22:26
"	136",안동,2016-06-16,0,0,
"	136",안동,2016-06-17,,,
"	136",안동,2016-06-18,,,
"	136",안동,2016-06-19,,,
"	136",안동,2016-06-20,0.5,0.5,21:15
"	136",안동,2016-06-21,0,0,
"	136",안동,2016-06-22,0.1,0.1,
"	136",안동,2016-06-23,,,
"	136",안동,2016-06-24,23.1,7.3,9:55
"	136",안동,2016-06-25,,,
"	136",안동,2016-06-26,,,
"	136",안동,2016-06-27,,,
"	136",안동,2016-06-28,,,
"	136",안동,2016-06-29,,,
"	136",안동,2016-06-30,0,0,
"	136",안동,2016-07-01,25.9,9,14:25
"	136",안동,2016-07-02,70.6,29,3:19
"	136",안동,2016-07-03,7.6,4.7,23:03
"	136",안동,2016-07-04,78.6,16.7,16:59
"	136",안동,2016-07-05,29.2,21.5,22:40
"	136",안동,2016-07-06,29.4,11.1,23:30
"	136",안동,2016-07-07,11.5,10.9,0:01
"	136",안동,2016-07-08,,,
"	136",안동,2016-07-09,,,
"	136",안동,2016-07-10,,,
"	136",안동,2016-07-11,0.5,0.3,22:53
"	136",안동,2016-07-12,0.7,0.4,2:23
"	136",안동,2016-07-13,,,
"	136",안동,2016-07-14,0,0,
"	136",안동,2016-07-15,0,0,
"	136",안동,2016-07-16,15.4,4.9,9:35
"	136",안동,2016-07-17,0.1,0.1,
"	136",안동,2016-07-18,,,
"	136",안동,2016-07-19,,,
"	136",안동,2016-07-20,,,
"	136",안동,2016-07-21,,,
"	136",안동,2016-07-22,,,
"	136",안동,2016-07-23,,,
"	136",안동,2016-07-24,0,0,
"	136",안동,2016-07-25,1.5,1,10:52
"	136",안동,2016-07-26,,,
"	136",안동,2016-07-27,,,
"	136",안동,2016-07-28,0,0,
"	136",안동,2016-07-29,0.5,0.5,14:05
"	136",안동,2016-07-30,3,2.9,1:57
"	136",안동,2016-07-31,0,0,
"	136",안동,2016-08-01,0,0,
"	136",안동,2016-08-02,0.6,0.6,19:45
"	136",안동,2016-08-03,1.4,1.4,15:53
"	136",안동,2016-08-04,,,
"	136",안동,2016-08-05,,,
